gl_capitalMu,gl_goodwillMu,gl_happinessMu,gl_total_value_destroyedMu,gl_valueProducedMu
-1217490.58489027,17109527.5685914,-4009.26706957792,1005390.28785238,88416425.8696031
-1217490.58489027,44922050.0101383,-2009.19857642724,6675599.56635736,76889463.2570741
-1217490.58489026,59157912.0891388,2160.54114960016,15873362.2000061,82029473.5756178
-1217490.58489028,17255271.3465623,6189.98635507961,24717478.6981336,81988883.7565359
-1217490.58489027,43939753.3034048,10061.2945742577,34893071.3671497,81970634.6315736
-1217490.58489027,58607164.1239016,13355.6438893262,43866125.5933259,81885097.2545062
-1217490.58489029,18271392.4895762,16578.7534783673,52962226.2069742,81958691.600106
-1217490.58489027,44983883.2863658,18640.0411496002,60925032.334489,81957709.1361826
-1217490.58489028,58086284.8952805,24316.6712865865,70574232.1908257,81079226.6489217
-1217490.58489024,17754078.4117034,28950.6027934358,82702994.7355761,81955310.0312505
-1217490.58489029,44452468.7506442,33491.9110126139,92759942.6702963,81957173.470804
-1217490.58489024,59123671.3705094,36285.6370400111,100288230.123951,81092868.7188272
-1217490.5848903,17238257.1888154,40490.1712865864,110771348.006511,81958707.2766912
-1217490.58489026,43936321.9302676,44296.4178619289,120522619.064385,81957838.0801663
-1217490.58489031,58607336.6304793,47493.6164920659,130111355.120769,81093122.9490331
-1217490.58489035,18271491.9147986,52824.0069030248,140683517.940997,81958731.3448584
-1217490.58489022,44969066.8814542,56106.1918345317,150180655.663958,81957850.7694229
-1217490.58489033,58090974.7586386,58864.5890948056,161112595.954666,81093390.2192518
-1217490.5848903,17754886.3280542,64849.7534783673,170455007.956935,81958735.9945105
-1217490.58489026,44452701.445149,67520.8014235728,179876478.664254,81957855.2929004
-1217490.58489026,59142106.1823465,73065.5137523399,189597700.148898,81539905.921614
-1217490.58489029,17244936.174725,77434.6370400111,199859052.501914,81972195.1355754
-1217490.58489027,43937136.8017805,82132.0753961756,209018857.450868,81960397.5319985
-1217490.5848903,58607413.5374727,85795.5616975453,219056837.782751,81094185.1134615
-1217490.58489027,18272088.8799243,89459.7671769974,227917033.204677,81958787.008278
-1217490.58489024,44969075.0572242,91910.431560559,235802461.253571,81957867.89114
-1217490.58489034,58090980.8852024,94417.7466290522,246984944.378095,81093476.0795186
-1217490.58489037,17754660.1288272,99643.8151222029,256599024.474553,81958739.8879125
-1217490.58489037,44452704.1175904,105115.924711244,266448819.534871,81957859.7071875
-1217490.58489033,59129280.2823242,110594.719231792,276769472.750958,81093390.2254149
-1217490.58489027,17270329.735078,113553.55484823,285153650.840563,81962809.7646761
-1217490.58489031,43946182.7164273,117315.849368778,295134452.732893,81989031.0763418
-1217490.58489033,58634031.1663311,121441.342519463,305700326.094681,81137943.5285512
-1217490.58489028,18277392.2658541,126296.123341381,316325423.687421,81974252.3051287
-1217490.58489025,44970005.7594199,130692.931560559,325609664.2412,81960789.9451009
-1217490.58489028,58096628.5925564,135451.602793436,336379816.334032,81093442.3488898
-1217490.58489035,17751469.0758142,138903.623341381,347503710.61346,81962874.0963411
-1217490.58489042,44451797.8101486,142201.630190696,356155779.159827,81954972.4507035
-1217490.58489025,59123652.5862347,146443.47265645,366890860.758952,81092524.0965785
-1217490.58489039,17258613.8278743,151587.705533162,377858927.689889,81958693.2724653
-1217490.58489022,43951145.6708527,154568.595944121,386698377.959253,81978087.6147283
-1217490.58489033,58623328.2168487,159213.308272888,397251461.405673,81094611.7791277
-1217490.58489029,18263787.6656789,163150.534300285,405178546.8734,81970436.1697221
-1217490.58489035,44966508.6959431,166965.020601655,417183208.153397,81949694.5954168
-1217490.58489029,58098149.8730691,170503.198683847,426735429.74241,81106592.3879059
-1217490.58489037,17757267.0843424,173368.739779737,435975688.901889,81963989.4641445
-1217490.58489032,44453034.7103449,177968.260327682,446953524.12985,81958867.4360239
-1217490.58489019,59123762.3205212,182914.089094806,456751191.487811,81093626.4645818
-1217490.58489015,17238328.4347876,187552.034300285,468211601.274941,81958775.4264825
-1210249.74835523,30614760.8933333,-3835.21631763745,242985.706778797,1739182.02666667
-1210249.74835522,49931537.4266667,-4350.82965097079,291492.145288336,4122811.66666667
-1210249.7483552,69444660.76,-4374.00298430412,1317426.37027836,4122811.66666667
-1210249.74835523,2965203.49333333,-3720.34965097079,2095837.62158711,4122811.66666667
-1210249.74835524,21624983.0266667,-3723.26965097079,2431528.99541516,4122811.66666667
-1210249.7483553,41138106.36,-3357.96298430412,3937096.33523151,4122811.66666667
-1210249.74835529,58921894.2933333,-2861.54298430412,4311340.90070096,4122811.66666667
-1210249.74835523,78238091.8266667,-3191.62298430412,4587041.63461875,4122811.66666667
-1210249.74835522,13487969.96,-1939.16965097079,6361912.36787248,4122811.66666667
-1210249.74835513,30615339.8933333,-2453.34298430412,7064357.02189799,4122811.66666667
-1210249.74835533,49931537.4266667,-2493.83631763745,8379305.81049866,4122811.66666667
-1210249.74835534,69444660.76,-2258.31631763745,9236243.54314485,4122811.66666667
-1210249.7483551,2965203.49333333,-2851.92965097079,8897815.5783568,4122811.66666667
-1210249.74835521,21624983.0266667,-2120.89631763745,10740601.8515869,4122811.66666667
-1210249.74835528,41138106.36,-1924.21631763745,10915705.0030659,4122811.66666667
-1210249.74835503,58921894.2933333,-1038.16298430412,12200718.9037448,4122811.66666667
-1210249.74835531,78238091.8266667,-1262.21631763745,13508002.4500685,4122811.66666667
-1210249.74835528,13487969.96,-395.696317637452,14307513.8809905,4122811.66666667
-1210249.74835534,30615339.8933333,-1355.16298430412,15017615.9395869,4122811.66666667
-1210249.74835531,49931537.4266667,-401.976317637453,15964777.7040733,4122811.66666667
-1210249.74835504,69444660.76,-623.796317637453,15702497.1301995,4122811.66666667
-1210249.74835516,2965203.49333333,-370.456317637453,17216621.3077862,4122811.66666667
-1210249.74835509,21624983.0266667,241.517015695878,18061259.8048913,4122811.66666667
-1210249.74835506,41138106.36,-259.249650970787,18998736.8567586,4122811.66666667
-1210249.74835515,58921894.2933333,53.7636823625452,20175450.7256879,4122811.66666667
-1210249.74835548,78238091.8266667,73.763682362546,21107821.437203,4122811.66666667
-1210249.7483552,13487969.96,997.217015695878,22929602.3656071,4122811.66666667
-1210249.74835549,30615339.8933333,675.79701569588,22857517.9616475,4122811.66666667
-1210249.74835508,49931537.4266667,1032.31701569588,24593192.2285566,4122811.66666667
-1210249.74835509,69444660.76,1934.22368236255,25298708.0646778,4122811.66666667
-1210249.74835485,2965203.49333333,1107.97701569588,25040277.0664556,4122811.66666667
-1210249.74835531,21624983.0266667,1522.44368236255,26323393.5407182,4122811.66666667
-1210249.748355,41138106.36,1714.69701569588,27202400.8807586,4122811.66666667
-1210249.74835529,58921894.2933333,1741.41034902921,27688453.3767586,4122811.66666667
-1210249.74835513,78238091.8266667,2493.66368236255,28989884.2259707,4122811.66666667
-1210249.74835478,13487969.96,2124.83701569588,30324196.2080313,4122811.66666667
-1210249.74835516,30615339.8933333,3099.97034902921,31526772.7117081,4122811.66666667
-1210249.74835536,49931537.4266667,3150.11034902921,32179916.8147384,4122811.66666667
-1210249.74835501,69444660.76,2366.97034902921,32250982.6922333,4122811.66666667
-1210249.7483551,2965203.49333333,2642.91701569588,33929780.5879101,4122811.66666667
-1210249.74835501,21624983.0266667,2365.17034902921,34919945.9099707,4122811.66666667
-1210249.74835563,41138106.36,2048.25034902921,35131198.6397485,4122811.66666667
-1210249.74835533,58921894.2933333,3614.01701569588,36480384.0811627,4122811.66666667
-1210249.74835477,78238091.8266667,2450.72368236254,37015806.1987385,4122811.66666667
-1210249.74835542,13487969.96,3602.32368236255,38184213.2975667,4122811.66666667
-1210249.74835514,30615339.8933333,5279.11034902921,39013370.6506172,4122811.66666667
-1210249.74835534,49931537.4266667,4046.45701569588,39410852.0949001,4122811.66666667
-1210249.74835519,69444660.76,3385.05034902921,41133675.2122334,4122811.66666667
-1210249.74835488,2965203.49333333,4086.97701569588,41180686.3109808,4122811.66666667
-1210249.74835508,21624983.0266667,4412.12368236255,42893877.4301728,4122811.66666667
-1248703.58589902,32538636.3846154,-547.196423961117,96301.5599243721,1184388.46153846
-1248703.58589901,36966249.6153846,-656.516151852273,192533.122424372,2591931.23076923
-1248703.58589901,46774291.9230769,-727.407308314858,646774.959924372,4183126
-1248703.58589901,17628767.7692308,-452.829077022341,1082885.50992437,5576058.30769231
-1248703.58589901,29498723.2307692,-316.448124641389,1406684.84464659,4168515.53846154
-1248703.585899,38469284.4615385,30.0552767191553,1760269.28492437,4183126
-1248703.58589899,40475658,-203.536560015538,2128878.17797993,4183126
-1248703.585899,35747961.2307692,-185.6181926686,2579749.38075771,4183126
-1248703.58589901,44923499.5384615,-234.468532804654,3017753.66547993,5572491.53846154
-1248703.585899,49612965.2307692,-29.1896212400284,3493512.97381326,5554314.30769231
-1248703.58589903,40655238,-108.917512396491,4062510.33353548,5572491.53846154
-1248703.58589902,49625799.2307692,-157.509349131185,4344405.00992437,5572491.53846154
-1248703.58589904,21865055.5384615,4.3886100524888,4737356.22936882,5572491.53846154
-1248703.58589905,29629903.2307692,-185.332478382885,5190446.41131326,5554314.30769231
-1248703.58589904,40008007.2307692,39.4294263790194,5784071.17659104,5554314.30769231
-1248703.58589906,40423186,144.415820936843,6138151.01686881,5572491.53846154
-1248703.58589904,35695489.2307692,-94.7134307638378,6674816.23631326,5572491.53846154
-1248703.58589903,43481662,-97.4005055937698,7025288.74557252,5554314.30769231
-1248703.58589906,50968036,26.6811270592914,7474319.63492437,5554314.30769231
-1248703.58589895,40602766,268.953235902829,8057746.4196466,5572491.53846154
-1248703.58589894,48349436.4615385,341.68792978038,8411398.4321466,5572491.53846154
-1248703.58589895,22014412.7692308,379.551875358611,8918776.97381326,5572491.53846154
-1248703.58589891,29577431.2307692,212.538269916435,9440052.38862808,5554314.30769231
-1248703.58589894,38547992.4615385,-17.230437566559,9865496.97936882,5572491.53846154
-1248703.58589895,40370714,322.660718896026,10091276.8446466,5572491.53846154
-1248703.58589894,35643017.2307692,108.395412773577,10684089.0752022,5572491.53846154
-1248703.58589894,43429190,-35.0943831447904,10864740.4099244,5554314.30769231
-1248703.58589894,51081038.7692308,495.789970596706,11570174.8627022,5554314.30769231
-1248703.58589898,39326403.2307692,386.735548827999,11981550.414091,5572491.53846154
-1248703.58589899,49704507.2307692,804.545072637523,12420114.4988133,5572491.53846154
-1248703.58589896,21961940.7692308,331.014460392625,12727432.7738133,5572491.53846154
-1248703.58589901,30914324.7692308,774.150514814393,13536367.7307577,5554314.30769231
-1248703.58589894,38495520.4615385,436.619902569496,13731612.5904799,5572491.53846154
-1248703.58589896,40318242,520.960038623917,14242886.4113133,5572491.53846154
-1248703.58589896,35774197.2307692,777.626705290584,14607295.2724244,5572491.53846154
-1248703.58589902,44949735.5384615,389.796773317795,14873356.8488133,5572491.53846154
-1248703.585899,49639201.2307692,642.286569236162,15494734.8849244,5554314.30769231
-1248703.58589899,40681474,784.034868555889,16290945.889091,5572491.53846154
-1248703.58589901,49652035.2307692,463.082487603509,16509543.2779799,5572491.53846154
-1248703.58589902,21909468.7692308,833.048473998067,16908592.7460355,5572491.53846154
-1248703.58589909,30861852.7692308,1065.93282773956,17473323.5057577,5554314.30769231
-1248703.5858991,40034243.2307692,891.973644066094,17841932.3988133,5554314.30769231
-1248703.58589902,40449422,826.028065834802,17995559.3002021,5572491.53846154
-1248703.58589907,35721725.2307692,779.456637263373,18243284.464091,5572491.53846154
-1248703.58589909,43507898,1123.87840597086,19270647.5127022,5554314.30769231
-1248703.58589906,49586729.2307692,1068.97364406609,19502859.0238133,5554314.30769231
-1248703.58589916,40629002,1595.27976651507,20101702.169091,5572491.53846154
-1248703.58589918,49599563.2307692,1516.47704542664,20677118.3927021,5572491.53846154
-1248703.58589913,22040648.7692308,1416.18452841984,21032785.2071466,5572491.53846154
-1248703.58589921,29603667.2307692,1286.78316787562,21547999.909091,5554314.30769231
-1167699.47173561,117479819.116667,191.290191409805,41336.8753121799,408465
-1167699.4717356,5581242.68859649,284.053011922625,826847.27621919,23595976.6333333
-1167699.47173558,45504945.2078947,1158.7260888457,3022688.17397508,26254626.8885965
-1167699.47173559,83730970.700813,2476.93762730724,6625134.88373172,33963102.2745614
-1167699.47173567,122155206.155263,3788.0978837175,9705904.40066579,34009640.900813
-1167699.47173563,3597227.35,4959.71326833288,12775943.734172,33960520.1552632
-1167699.47173562,45281380.0078947,6131.45685807647,15775379.4354885,33960520.1552632
-1167699.47173557,83935162.5060976,7483.71967858929,19312079.4783657,33963102.2745614
-1167699.47173559,122377492.955263,8599.11711448673,22135694.4547178,33991545.9060976
-1167699.47173568,5582546.40789474,10106.886345256,25428523.4410877,33960520.1552632
-1167699.4717355,45503666.8078947,11247.6171144867,28197300.718542,33963102.2745614
-1167699.47173565,84157449.3060976,12826.2517298713,31730362.4100945,33963102.2745614
-1167699.47173564,122153927.755263,14315.3927555124,35342489.8312376,33991545.9060976
-1167699.47173542,5804833.20789474,15414.2966016662,38279930.2481686,33963102.2745614
-1167699.47173556,45244519.9552632,16815.2581401278,41813390.9367309,33963102.2745614
-1167699.47173555,83933884.1060976,18191.4824991021,44885577.1083252,33960520.1552632
-1167699.47173564,121899945.141228,19424.8671144867,48351642.5020183,34009640.900813
-1167699.47173543,6027120.00789474,20581.636345256,51246687.0758114,33963102.2745614
-1167699.47173552,45020954.7552632,21900.7709606406,54758158.6208141,33960520.1552632
-1167699.47173553,81918843.0166667,23129.7453196149,57502098.6986229,33960520.1552632
-1167699.47173528,122122231.941228,24665.3350632047,60880701.4365456,34009640.900813
-1167699.47173531,5803554.80789474,25820.3350632047,63626553.3199124,33963102.2745614
-1167699.47173573,45243241.5552632,27038.3542939739,67005627.0064412,33960520.1552632
-1167699.47173577,84347593.3377193,28335.9440375636,69830516.0721293,33960520.1552632
-1167699.47173544,121898666.741228,29756.027370897,73634719.2394357,34009640.900813
-1167699.47173561,6023259.48859649,31159.059422179,76877796.2994489,33963102.2745614
-1167699.4717358,43259226.2166667,32434.8350632047,80030307.5899651,33960520.1552632
-1167699.47173541,83694135.9674796,33668.7068580765,83339360.1892209,33963102.2745614
-1167699.47173523,122118371.42193,34853.2901914098,86607349.6835958,34009640.900813
-1167699.47173566,3560392.61666667,36138.9312170509,89536609.4426825,33960520.1552632
-1167699.47173572,45244545.2745614,37560.1748067944,92849899.7993984,33960520.1552632
-1167699.47173577,83916422.7674797,38674.0722426918,95722714.1766236,33963102.2745614
-1167699.4717355,122340658.22193,40311.8607042303,99082463.7053976,34009640.900813
-1167699.47173543,5545711.6745614,41811.4760888457,102401584.152184,33960520.1552632
-1167699.47173542,45466832.0745614,43167.8991657688,105415115.056767,33963102.2745614
-1167699.47173535,84120614.5727642,44742.5466016662,109313205.602296,33963102.2745614
-1167699.47173597,122117093.02193,46111.2581401277,112083874.355248,33991545.9060976
-1167699.47173609,5767998.4745614,47673.9824991021,115472745.731937,33960520.1552632
-1167699.47173541,45689118.8745614,48906.2132683329,118155704.101803,33963102.2745614
-1167699.47173574,83897049.3727642,50273.4568580765,121876724.938082,33960520.1552632
-1167699.47173592,121020115.057895,51487.7260888457,124996712.743158,32887975.3560976
-1167699.47173524,7128038.39259259,52382.0209606406,127952519.996182,34024534.7412281
-1167699.47173582,45831578.2526316,53387.418396538,131296058.644874,34027018.0535088
-1167699.4717357,84756756.5766667,55010.7645503842,134650394.865139,35130210.3859649
-1167699.47173537,122416636.803509,56285.5914734611,138330443.467092,35195258.28
